word.1	word.2	word.3	word.4	word.5	word.6	word.7	word.8	word.9	word.10	word.11	word.12	word.13	word.14	word.15	word.16	word.17	word.18	word.19	word.20	word.21	word.22	word.23	word.24	word.25	word.26	word.27	word.28	word.29	word.30	word.31	word.32	word.33	word.34	word.35	word.36	word.37	word.38	word.39	word.40	word.41	word.42	word.43	word.44	word.45	word.46	word.47	word.48	word.49	word.50	word.51	word.52	word.53	word.54	word.55	word.56	word.57	word.58	word.59	word.60	word.61	word.62	word.63	word.64	word.65	word.66	word.67	word.68	word.69	word.70	word.71	word.72	word.73	word.74	word.75	word.76	word.77	word.78	word.79	word.80	word.81	word.82	word.83	word.84	word.85	word.86	word.87	word.88	word.89	word.90	
0.0107741 0.0114738 0.0109889 0.0114936 0.0106862 0.0112830 0.0107632 0.0142040 0.0122463 0.0107389 0.0118635 0.0106819 0.0116618 0.0111295 0.0120448 0.0112886 0.0111320 0.0108459 0.0101851 0.0103020 0.0113774 0.0107294 0.0104434 0.0112536 0.0116425 0.0122515 0.0109878 0.0103322 0.0110892 0.0111815 0.0114496 0.0111104 0.0108201 0.0108038 0.0110540 0.0109887 0.0111429 0.0116725 0.0116417 0.0110801 0.0107274 0.0107767 0.0115626 0.0118862 0.0115855 0.0114846 0.0120696 0.0107222 0.0107755 0.0106526 0.0108134 0.0107327 0.0110997 0.0114014 0.0108878 0.0105556 0.0109304 0.0110824 0.0107064 0.0105419 0.0107889 0.0108303 0.0109270 0.0106179 0.0110456 0.0112649 0.0111072 0.0108762 0.0109007 0.0113478 0.0107913 0.0105366 0.0109200 0.0107362 0.0112541 0.0112726 0.0110043 0.0110731 0.0108720 0.0111632 0.0104968 0.0110299 0.0113387 0.0110594 0.0107557 0.0111388 0.0111974 0.0110860 0.0111530 0.0115803
0.0109429 0.0107304 0.0130519 0.0107160 0.0113233 0.0106580 0.0120617 0.0121674 0.0117269 0.0109754 0.0109896 0.0119035 0.0108215 0.0107607 0.0113337 0.0105639 0.0108220 0.0109989 0.0112215 0.0111255 0.0109508 0.0111790 0.0114948 0.0107302 0.0111946 0.0114416 0.0122892 0.0109293 0.0113386 0.0113395 0.0109596 0.0103801 0.0122978 0.0121178 0.0108137 0.0109716 0.0122292 0.0108182 0.0110429 0.0111367 0.0103858 0.0105720 0.0109367 0.0110951 0.0121137 0.0106431 0.0103856 0.0113135 0.0107897 0.0109838 0.0106417 0.0109074 0.0111043 0.0113500 0.0110406 0.0103996 0.0108769 0.0115463 0.0105565 0.0112444 0.0110622 0.0110582 0.0109355 0.0108406 0.0111367 0.0107186 0.0107134 0.0110169 0.0119047 0.0107390 0.0109438 0.0106790 0.0110833 0.0112960 0.0105284 0.0110645 0.0107655 0.0110467 0.0109221 0.0111767 0.0112818 0.0103569 0.0110658 0.0109979 0.0112715 0.0114307 0.0105185 0.0113222 0.0109653 0.0117210
0.0133285 0.0117947 0.0104775 0.0109668 0.0121901 0.0121296 0.0107713 0.0101803 0.0120643 0.0132719 0.0114499 0.0104598 0.0107184 0.0109688 0.0117436 0.0118135 0.0106390 0.0116141 0.0108681 0.0119913 0.0107439 0.0105639 0.0115154 0.0115185 0.0099355 0.0116181 0.0107664 0.0113847 0.0118243 0.0105955 0.0119152 0.0105629 0.0103980 0.0116391 0.0116880 0.0116959 0.0107184 0.0106919 0.0124034 0.0107928 0.0129092 0.0128607 0.0114222 0.0114139 0.0109783 0.0114455 0.0101016 0.0106898 0.0127830 0.0119933 0.0126749 0.0114069 0.0119263 0.0119246 0.0103371 0.0108804 0.0102885 0.0112512 0.0108631 0.0106311 0.0109440 0.0108357 0.0103073 0.0104353 0.0105369 0.0108517 0.0099889 0.0104957 0.0109107 0.0105222 0.0105572 0.0107713 0.0107077 0.0106898 0.0105142 0.0106515 0.0101211 0.0110434 0.0108695 0.0104385 0.0107058 0.0105354 0.0113800 0.0101967 0.0106592 0.0105207 0.0102531 0.0108892 0.0104446 0.0110277
0.0112728 0.0115576 0.0106580 0.0113759 0.0101780 0.0108931 0.0117341 0.0109494 0.0108245 0.0107616 0.0108012 0.0102703 0.0122182 0.0120988 0.0108387 0.0103032 0.0116473 0.0108817 0.0107518 0.0110477 0.0107451 0.0110605 0.0104237 0.0105914 0.0104034 0.0108496 0.0103250 0.0122934 0.0111726 0.0109310 0.0111825 0.0109796 0.0119092 0.0109459 0.0110210 0.0108022 0.0108166 0.0107484 0.0109885 0.0123800 0.0109649 0.0110612 0.0109247 0.0105543 0.0111334 0.0109186 0.0106831 0.0108884 0.0113239 0.0107891 0.0111066 0.0107264 0.0110927 0.0103900 0.0106753 0.0108210 0.0110349 0.0114111 0.0105922 0.0104262 0.0111319 0.0110925 0.0106564 0.0109800 0.0109171 0.0104918 0.0116323 0.0108302 0.0111933 0.0125305 0.0121351 0.0111669 0.0115928 0.0122356 0.0117421 0.0113705 0.0104771 0.0118677 0.0105033 0.0106670 0.0109145 0.0112433 0.0105307 0.0107262 0.0125925 0.0128132 0.0121326 0.0120840 0.0121569 0.0104405
0.0133288 0.0117941 0.0104768 0.0109670 0.0121904 0.0121298 0.0107705 0.0101805 0.0120646 0.0132722 0.0114501 0.0104581 0.0107186 0.0109690 0.0117429 0.0118128 0.0106392 0.0116144 0.0108683 0.0119915 0.0107441 0.0105641 0.0115156 0.0115187 0.0099357 0.0116183 0.0107666 0.0113849 0.0118212 0.0105957 0.0119154 0.0105631 0.0103974 0.0116385 0.0116883 0.0116961 0.0107167 0.0106912 0.0124034 0.0107930 0.0129095 0.0128609 0.0114224 0.0114142 0.0109785 0.0114457 0.0101018 0.0106900 0.0127833 0.0119935 0.0126751 0.0114071 0.0119265 0.0119249 0.0103373 0.0108807 0.0102887 0.0112514 0.0108633 0.0106313 0.0109443 0.0108360 0.0103075 0.0104355 0.0105372 0.0108519 0.0099891 0.0104959 0.0109101 0.0105224 0.0105574 0.0107715 0.0107079 0.0106901 0.0105144 0.0106484 0.0101213 0.0110436 0.0108697 0.0104387 0.0107061 0.0105356 0.0113802 0.0101968 0.0106594 0.0105209 0.0102533 0.0108894 0.0104448 0.0110271
0.0112729 0.0115556 0.0106580 0.0113760 0.0101782 0.0108932 0.0117342 0.0109496 0.0108247 0.0107618 0.0108014 0.0102681 0.0122184 0.0120990 0.0108367 0.0103012 0.0116474 0.0108818 0.0107519 0.0110478 0.0107453 0.0110607 0.0104239 0.0105916 0.0104036 0.0108498 0.0103251 0.0122936 0.0111721 0.0109312 0.0111827 0.0109798 0.0119093 0.0109459 0.0110212 0.0108024 0.0108144 0.0107463 0.0109881 0.0123802 0.0109651 0.0110613 0.0109249 0.0105544 0.0111336 0.0109188 0.0106832 0.0108886 0.0113241 0.0107892 0.0111068 0.0107266 0.0110929 0.0103902 0.0106754 0.0108212 0.0110350 0.0114113 0.0105924 0.0104264 0.0111321 0.0110926 0.0106566 0.0109802 0.0109173 0.0104920 0.0116325 0.0108303 0.0111933 0.0125307 0.0121353 0.0111671 0.0115930 0.0122358 0.0117423 0.0113700 0.0104773 0.0118679 0.0105035 0.0106672 0.0109147 0.0112435 0.0105309 0.0107264 0.0125927 0.0128134 0.0121328 0.0120841 0.0121571 0.0104406
0.0133291 0.0117933 0.0104758 0.0109673 0.0121907 0.0121302 0.0107695 0.0101807 0.0120649 0.0132725 0.0114504 0.0104560 0.0107189 0.0109693 0.0117421 0.0118120 0.0106395 0.0116147 0.0108686 0.0119918 0.0107444 0.0105644 0.0115159 0.0115190 0.0099359 0.0116186 0.0107669 0.0113852 0.0118173 0.0105960 0.0119157 0.0105633 0.0103965 0.0116376 0.0116886 0.0116964 0.0107146 0.0106903 0.0124033 0.0107933 0.0129098 0.0128612 0.0114227 0.0114144 0.0109788 0.0114460 0.0101021 0.0106903 0.0127836 0.0119939 0.0126754 0.0114074 0.0119268 0.0119252 0.0103376 0.0108809 0.0102890 0.0112517 0.0108636 0.0106316 0.0109445 0.0108362 0.0103077 0.0104357 0.0105374 0.0108522 0.0099894 0.0104962 0.0109093 0.0105226 0.0105577 0.0107718 0.0107081 0.0106903 0.0105147 0.0106444 0.0101215 0.0110439 0.0108700 0.0104390 0.0107063 0.0105359 0.0113805 0.0101971 0.0106596 0.0105212 0.0102536 0.0108897 0.0104450 0.0110262
0.0109437 0.0107048 0.0130528 0.0107168 0.0113241 0.0106588 0.0120625 0.0121683 0.0117277 0.0109762 0.0109904 0.0118769 0.0108198 0.0107590 0.0113082 0.0105445 0.0108592 0.0109997 0.0112223 0.0111263 0.0109516 0.0111798 0.0114957 0.0107310 0.0111955 0.0114424 0.0122901 0.0109339 0.0113383 0.0113404 0.0109604 0.0103809 0.0122962 0.0121187 0.0108208 0.0109724 0.0122026 0.0107916 0.0110499 0.0111731 0.0103994 0.0105791 0.0109506 0.0110959 0.0121146 0.0106438 0.0103864 0.0113143 0.0107905 0.0109846 0.0106425 0.0109082 0.0111051 0.0113508 0.0110414 0.0104004 0.0108777 0.0115472 0.0105573 0.0112453 0.0110630 0.0110590 0.0109363 0.0108414 0.0111375 0.0107194 0.0107142 0.0110177 0.0119055 0.0107374 0.0109422 0.0106774 0.0110817 0.0112945 0.0105268 0.0110642 0.0107663 0.0110451 0.0109229 0.0111775 0.0112827 0.0103577 0.0110666 0.0109987 0.0112699 0.0114291 0.0105168 0.0113205 0.0109636 0.0117219
0.0107643 0.0114633 0.0112397 0.0114831 0.0106765 0.0112727 0.0108789 0.0143266 0.0122351 0.0107292 0.0118527 0.0107976 0.0116476 0.0111158 0.0120338 0.0112821 0.0111627 0.0108360 0.0101758 0.0102926 0.0113670 0.0107197 0.0104339 0.0112434 0.0116320 0.0122404 0.0111133 0.0103232 0.0110728 0.0111713 0.0114392 0.0111003 0.0107950 0.0107823 0.0110478 0.0109787 0.0112582 0.0116618 0.0116350 0.0111100 0.0107256 0.0107708 0.0115601 0.0118754 0.0115750 0.0114742 0.0120587 0.0107124 0.0107657 0.0106429 0.0108035 0.0107229 0.0110896 0.0113911 0.0108779 0.0105460 0.0109204 0.0110723 0.0106967 0.0105323 0.0107791 0.0108204 0.0109170 0.0106082 0.0110356 0.0112547 0.0110971 0.0108663 0.0108801 0.0113340 0.0107780 0.0105235 0.0109066 0.0107230 0.0112404 0.0112560 0.0109943 0.0110596 0.0108621 0.0111531 0.0104872 0.0110199 0.0113284 0.0110494 0.0107423 0.0111252 0.0111837 0.0110723 0.0111393 0.0115583
0.0133270 0.0117889 0.0105355 0.0109656 0.0121887 0.0121282 0.0107651 0.0102639 0.0120630 0.0132704 0.0114486 0.0104490 0.0107172 0.0109675 0.0117378 0.0118076 0.0106378 0.0116128 0.0108669 0.0119899 0.0107427 0.0105627 0.0115141 0.0115172 0.0099344 0.0116168 0.0108294 0.0113834 0.0118061 0.0105943 0.0119139 0.0105617 0.0103923 0.0116333 0.0116867 0.0116946 0.0107075 0.0106860 0.0124005 0.0107916 0.0129078 0.0128592 0.0114209 0.0114127 0.0109771 0.0114442 0.0101005 0.0106886 0.0127816 0.0119920 0.0126734 0.0114056 0.0119250 0.0119233 0.0103359 0.0108792 0.0102873 0.0112499 0.0108618 0.0106299 0.0109428 0.0108345 0.0103061 0.0104341 0.0105358 0.0108504 0.0099878 0.0104945 0.0109053 0.0105210 0.0105560 0.0107701 0.0107064 0.0106886 0.0105130 0.0106334 0.0101199 0.0110422 0.0108683 0.0104373 0.0107046 0.0105342 0.0113787 0.0101955 0.0106580 0.0105195 0.0102520 0.0108880 0.0104434 0.0110220
