log.prior	log.likelihood	log.likelihood.test.set
-1.466247346811029729e+03 -7.111612908864184419e+02 -4.003115716169384086e+01
-1.457696416387405179e+03 -7.167666550475154281e+02 -3.976451299436624254e+01
-1.468442740317972721e+03 -7.161501594832365072e+02 -4.068258356173981838e+01
-1.478982379768699047e+03 -7.181380161455386997e+02 -4.042824232735159740e+01
-1.476293755956284485e+03 -7.108382059160155677e+02 -4.133153440327808426e+01
-1.449437639652678399e+03 -7.181779560928133606e+02 -4.154724398721523926e+01
-1.449886097201378334e+03 -7.162508407424420511e+02 -4.216325802166360859e+01
-1.448477203431116550e+03 -7.131234492103935736e+02 -4.202933978597798159e+01
-1.438161618421723688e+03 -7.130877855383604356e+02 -4.254231097572235853e+01
-1.451308335756756151e+03 -7.099565393017985571e+02 -4.242467849799677992e+01
-1.456921341569483502e+03 -7.103774831261548570e+02 -4.279354988323410680e+01
-1.459196290081479447e+03 -7.070449814819282892e+02 -4.170149458462969960e+01
-1.454283418269864342e+03 -7.097995237359912153e+02 -4.272680395842968437e+01
-1.478071680706493453e+03 -7.048911474538542734e+02 -4.363641310496689130e+01
-1.470038799886123570e+03 -7.057408385122514574e+02 -4.308892874186707900e+01
-1.458671075317801524e+03 -7.047536972723588633e+02 -4.278885208517698402e+01
-1.464815915634593921e+03 -7.013498888494891617e+02 -4.270843565489556681e+01
-1.449929746642768350e+03 -7.075262106772511288e+02 -4.279539282256737920e+01
-1.459505156303531066e+03 -7.076816347615296081e+02 -4.262897846387218692e+01
-1.472222294499767031e+03 -7.055906187586757596e+02 -4.270660829422661209e+01
-1.474596599548049653e+03 -7.072944226772067395e+02 -4.373080730710950093e+01
-1.467980930509555719e+03 -7.055615291606700339e+02 -4.451353497225244382e+01
-1.492303724004852938e+03 -6.986852633613484613e+02 -4.404863363867650605e+01
-1.481560644768517932e+03 -7.044169469538260273e+02 -4.419093711774928579e+01
-1.467430423731347673e+03 -7.017368203518631162e+02 -4.417051318726959153e+01
-1.462127747099304315e+03 -7.020915545636720481e+02 -4.295867929107268424e+01
-1.457643229825772096e+03 -7.056536360583506848e+02 -4.219827107732388072e+01
-1.470822069612229370e+03 -7.027989716909507933e+02 -4.203333002854054712e+01
-1.474415759144398407e+03 -7.040134705519454883e+02 -4.112160173684014808e+01
-1.487075236036455635e+03 -7.050426662983130655e+02 -4.273430339852674820e+01
-1.494837960731122166e+03 -7.091078206701732825e+02 -4.167281138282567099e+01
-1.509508583890452428e+03 -7.048850198808063396e+02 -4.096546111045580574e+01
-1.509433963175150893e+03 -7.116059667005513347e+02 -4.075666413514426267e+01
-1.502449651288323594e+03 -7.100080838540366130e+02 -4.197746147280071227e+01
-1.517371044587127244e+03 -7.077341073128060316e+02 -4.215651347422320327e+01
-1.513003841014460477e+03 -7.090910379823187668e+02 -4.266399254653359208e+01
-1.517151493546994061e+03 -7.054228994071897887e+02 -4.120378577193406500e+01
-1.513308751683573746e+03 -7.074115902732253289e+02 -4.042158837703181007e+01
-1.544553180188664101e+03 -7.088262413130055393e+02 -4.141815684527466601e+01
-1.529109872667844229e+03 -7.123413348271928953e+02 -4.122780815142004940e+01
-1.540336845042301547e+03 -7.139217911117086715e+02 -4.225792080958021302e+01
-1.532681785053810017e+03 -7.176153955269253402e+02 -4.136964642487731680e+01
-1.533666139593198750e+03 -7.153706451092627958e+02 -4.109938048910322550e+01
-1.540256979187330444e+03 -7.154254983421460565e+02 -4.070632621357165704e+01
-1.536377490082285249e+03 -7.114707146167618248e+02 -4.185877827703265552e+01
-1.514575871631841892e+03 -7.111822286040246581e+02 -4.234774003849614132e+01
-1.507178612179266111e+03 -7.104195482004058704e+02 -4.353973955250413042e+01
-1.491432442993179393e+03 -7.095757434151931875e+02 -4.325679301289125078e+01
-1.490969206581647313e+03 -7.092985867735661714e+02 -4.490871342491408313e+01
-1.485767096476993402e+03 -7.078221477679715008e+02 -4.400712717732218948e+01
-1.494950667441446285e+03 -7.095053920720796441e+02 -4.301147151397117341e+01
-1.505104396816113422e+03 -7.092969640082843625e+02 -4.373698728281479475e+01
-1.504729875760504456e+03 -7.084513106265695797e+02 -4.488020506227479700e+01
-1.510795628543806060e+03 -7.112106359579779564e+02 -4.419607798645677121e+01
-1.509664601394229066e+03 -7.111083760924495891e+02 -4.488424007169592755e+01
-1.507529608821821512e+03 -7.187634126678941584e+02 -4.231100392256371379e+01
-1.493384247941080503e+03 -7.151688185171283294e+02 -4.237273236122476305e+01
-1.479536774642463342e+03 -7.142980818656233168e+02 -4.293321147364238755e+01
-1.484681780147460131e+03 -7.162868021929493807e+02 -4.280787269096407499e+01
-1.480387070974678863e+03 -7.168440926148882681e+02 -4.160208792035416536e+01
-1.497586825710407766e+03 -7.150061859830639150e+02 -4.180388243640325641e+01
-1.491317506345774063e+03 -7.174746149699062698e+02 -4.189965479987154140e+01
-1.510014766043035706e+03 -7.120055538825920394e+02 -4.134038250319042618e+01
-1.492605332462511114e+03 -7.149594919162955193e+02 -4.234585425559038185e+01
-1.504365453119738504e+03 -7.088905855308532864e+02 -4.257437693958823388e+01
-1.524589306719018168e+03 -7.107467723891675178e+02 -4.231269391039484162e+01
-1.513520552384397433e+03 -7.089342698437593526e+02 -4.224708786650535330e+01
-1.499960390993980809e+03 -7.086433921927762185e+02 -4.251828077022730668e+01
-1.519482996988694595e+03 -7.053606252232760880e+02 -4.254526823294057181e+01
-1.527027046046554688e+03 -7.061274751903603146e+02 -4.221617207805471139e+01
-1.516018410796605622e+03 -7.068924451761561158e+02 -4.200212182164577257e+01
-1.507942729135334957e+03 -7.128824369522669713e+02 -4.226469989636862579e+01
-1.506703385435446307e+03 -7.053256829378940438e+02 -4.237966189461357658e+01
-1.515519933994583880e+03 -7.052876217209225160e+02 -4.247313408642105514e+01
-1.504958911074482103e+03 -7.073857592528736404e+02 -4.038442583740291525e+01
-1.483042920429267724e+03 -7.101114148690543288e+02 -4.065315107642197745e+01
-1.506776511748504390e+03 -7.115563750445827509e+02 -4.124358315972935429e+01
-1.513321656419301235e+03 -7.124846832609401872e+02 -4.030153408729916009e+01
-1.503110412329728433e+03 -7.119403557020714288e+02 -4.053038131910557240e+01
-1.504188078061546776e+03 -7.142813758761055851e+02 -4.066238726422690775e+01
-1.488458654652372388e+03 -7.115482158130386097e+02 -4.101663074308635260e+01
-1.502569901083847526e+03 -7.133308053875546193e+02 -4.126965656409558392e+01
-1.501608243508406304e+03 -7.097551437685814335e+02 -4.099538288216194815e+01
-1.508573813680668536e+03 -7.071886628911067874e+02 -3.991817335226596697e+01
-1.499334218327430790e+03 -7.055991381191453229e+02 -4.010576908774402227e+01
-1.481059980120342516e+03 -7.073364676802445956e+02 -3.964458166533100325e+01
-1.499625812702608982e+03 -7.061034773565419300e+02 -4.040670447470486693e+01
-1.522902343245810243e+03 -7.029408544403304404e+02 -4.078026330590364523e+01
-1.500730959358669452e+03 -7.017329769666862376e+02 -4.069460473711032478e+01
-1.510719050993789551e+03 -7.026158917803676331e+02 -4.072393868546623708e+01
-1.481156248442165179e+03 -7.005959947146700415e+02 -4.032424520400405754e+01
-1.479215822629315880e+03 -7.021112810994645770e+02 -4.073698870241875625e+01
-1.488234309109489914e+03 -7.052157142655529469e+02 -4.054862995076624088e+01
-1.491409248521754307e+03 -7.085607217187040305e+02 -4.028808719808253613e+01
-1.486761286458580798e+03 -7.091213543920424627e+02 -3.962752513664014486e+01
-1.472176443138134346e+03 -7.122191886439500195e+02 -3.917648886215116022e+01
-1.487494940407754484e+03 -7.087576073505557588e+02 -3.979495596428034787e+01
-1.490915853644440858e+03 -7.110297879994193408e+02 -3.968296261291831684e+01
-1.516828886829814110e+03 -7.055629810200794054e+02 -4.021217777650232961e+01
-1.542498422473180426e+03 -7.066282039544578311e+02 -4.076651355595288351e+01
-1.550145822568670155e+03 -7.051368465105801988e+02 -3.928997929219934804e+01
-1.569450251931211369e+03 -7.048461668289916133e+02 -3.947510032909929123e+01
-1.556496347005048847e+03 -7.066366072551066964e+02 -3.917830060622000588e+01
-1.562216506190944756e+03 -7.089335929762792148e+02 -3.920744603775148107e+01
-1.573394242563666921e+03 -7.121420524248516131e+02 -3.850798715086477841e+01
-1.570964970644913365e+03 -7.090706733634183365e+02 -3.990097594702814376e+01
-1.576126381634690460e+03 -7.112006952073543289e+02 -4.029035693638246585e+01
-1.593165726683391085e+03 -7.144936747718678589e+02 -3.991816921271163210e+01
-1.578238852182176743e+03 -7.102091464984457616e+02 -4.119741935544772105e+01
-1.550646280559249590e+03 -7.101021847001682090e+02 -4.017937057824531166e+01
-1.570678038194279452e+03 -7.092530881648194736e+02 -4.066784794559379179e+01
-1.581858510509109692e+03 -7.128624352802023623e+02 -4.242326757006492244e+01
-1.576050548911427541e+03 -7.133728638379142240e+02 -4.232784904239872503e+01
-1.579719008331929444e+03 -7.137669320510437956e+02 -4.265498417751732063e+01
-1.598832977604223515e+03 -7.117425256409944723e+02 -4.319607000073398240e+01
-1.581722423980837902e+03 -7.145968453793426534e+02 -4.234831830025353838e+01
-1.558149165859938648e+03 -7.105511467953064084e+02 -4.222107255194958952e+01
-1.569112397180259904e+03 -7.045578801165938785e+02 -4.333181230850152588e+01
-1.592944674014104294e+03 -7.056402661052518397e+02 -4.295527773116469916e+01
-1.590465051374629638e+03 -7.039742437626418905e+02 -4.165677334175495616e+01
-1.584173096624565460e+03 -7.045249713012387929e+02 -4.156101387399678515e+01
-1.584518972745879864e+03 -7.036560438898293341e+02 -4.198318429912509941e+01
-1.581632685399790716e+03 -7.024202271853285993e+02 -4.305064085801211604e+01
-1.556946244342601176e+03 -7.055914088834219910e+02 -4.242687622152348581e+01
-1.548622985223081059e+03 -7.044849733441315038e+02 -4.272144771383216266e+01
-1.548646851256340597e+03 -7.045915142250225927e+02 -4.316026178303991401e+01
-1.544742737802539068e+03 -7.070942288309518062e+02 -4.374391527178428873e+01
-1.539041594968494337e+03 -7.085482348611435555e+02 -4.294674149750895253e+01
-1.535938082695616913e+03 -7.113571876433841226e+02 -4.239121616103236079e+01
-1.535568910089857127e+03 -7.128238559662659100e+02 -4.255458701883250683e+01
-1.540102120927711894e+03 -7.119147361817625779e+02 -4.190159939576929560e+01
-1.550330868867229128e+03 -7.113210498832404483e+02 -4.236502965969935985e+01
-1.516066519399949811e+03 -7.108017858218381662e+02 -4.219399345893918962e+01
-1.529853486469439076e+03 -7.099729835131633990e+02 -4.200110407426123516e+01
-1.537811465831281112e+03 -7.131244255223087976e+02 -4.270692834030711538e+01
-1.536857491796972681e+03 -7.071361446305880918e+02 -4.120821084336554918e+01
-1.535116838847227882e+03 -7.083211343112348004e+02 -4.146757064935763992e+01
-1.532321983774314504e+03 -7.085233905910847625e+02 -4.086065432115580620e+01
-1.518292937155406435e+03 -7.055230319325148685e+02 -4.117321214444990574e+01
-1.506150640071891758e+03 -7.059286081894729250e+02 -4.035248451115185730e+01
-1.528652232912944328e+03 -7.079125525208626186e+02 -4.043014066857719513e+01
-1.540758765014398932e+03 -7.079153300932359798e+02 -4.059043114262104268e+01
-1.531229829794188390e+03 -7.102433683783697234e+02 -4.134800028712203357e+01
-1.517265130760190459e+03 -7.114910152202046447e+02 -4.048086164359483519e+01
-1.514720429341455201e+03 -7.149750203198367444e+02 -4.075198448611135404e+01
-1.516110232693896251e+03 -7.085465349031478581e+02 -4.110884276576086904e+01
-1.517270725103767063e+03 -7.062433627267203065e+02 -4.117496175707060502e+01
-1.516279362020558438e+03 -7.062874222110592655e+02 -4.150271821627345048e+01
-1.503327439434528969e+03 -7.024052760841055942e+02 -4.087210558719044684e+01
-1.498307523679522319e+03 -7.082635132265434095e+02 -4.128858670134786735e+01
-1.484444878752971590e+03 -7.085983408993954527e+02 -4.189269259908405729e+01
-1.485646736895215327e+03 -7.077398685103410116e+02 -4.203135108705328093e+01
-1.481943243005079921e+03 -7.082835027173939579e+02 -4.199428310412750420e+01
-1.478142173296453848e+03 -7.109549886829236129e+02 -4.258491816595582691e+01
-1.501651197221058510e+03 -7.095583598705904933e+02 -4.316227608315597308e+01
-1.508731486994791339e+03 -7.090349457685656489e+02 -4.292479339666581950e+01
-1.516916160001108437e+03 -7.059962234992848380e+02 -4.446387281489418797e+01
-1.512002885009239208e+03 -7.082681360445880046e+02 -4.417149949728423053e+01
-1.500668335536260429e+03 -7.105447623409002063e+02 -4.409161166947933452e+01
-1.502176154161846853e+03 -7.107527492340004756e+02 -4.407745020381341305e+01
-1.508569115324648010e+03 -7.083518628950130278e+02 -4.494265532492931925e+01
-1.511757958498302742e+03 -7.067773804140482525e+02 -4.398272726600774263e+01
-1.495602856333382988e+03 -7.067252447198392247e+02 -4.347980245386534648e+01
-1.499858795488502210e+03 -7.051163648395172459e+02 -4.249348669544050949e+01
-1.499990622855404581e+03 -7.070677684965137360e+02 -4.178669747013648816e+01
-1.474018930439458018e+03 -7.092606627091902283e+02 -4.222733653380117858e+01
-1.457176789019331636e+03 -7.107683369728468961e+02 -4.201377888279375838e+01
-1.438294192626440235e+03 -7.119372894935706881e+02 -4.129982317665840696e+01
-1.430769194714471269e+03 -7.071989717849716044e+02 -4.144334912968346885e+01
-1.433016234084344433e+03 -7.092011864383516695e+02 -4.061392578664424491e+01
-1.437884746347365081e+03 -7.107555445964134151e+02 -4.187004563267447566e+01
-1.454619802913712874e+03 -7.070818498536999641e+02 -4.225619124563948503e+01
-1.455721197953571846e+03 -7.087389626999496386e+02 -4.179432183050838034e+01
-1.461609005717180935e+03 -7.119192689266494654e+02 -4.157731375849638766e+01
-1.476806066311611858e+03 -7.132142365252188938e+02 -4.151562232623720661e+01
-1.489491056419259166e+03 -7.104005972389543331e+02 -4.089631008295626202e+01
-1.495766892600844585e+03 -7.045444353574109755e+02 -4.033679254449700124e+01
-1.489065523822655678e+03 -7.088735243512824127e+02 -4.064674920854793072e+01
-1.483873111866736735e+03 -7.044100113785008261e+02 -4.116272274431057099e+01
-1.498881663492221151e+03 -7.058982358775109560e+02 -4.110925130496403312e+01
-1.478824367688610437e+03 -7.055906227688175250e+02 -4.099465925586082449e+01
-1.498039226397129596e+03 -7.061689050192813966e+02 -4.088697126964459017e+01
-1.505016203057737812e+03 -7.068228190261322652e+02 -4.065946989884702134e+01
-1.484910836036422779e+03 -7.105106440010055167e+02 -4.000970193935287966e+01
-1.477341480786154307e+03 -7.081659530431602434e+02 -4.002300280804465160e+01
-1.482075174437974511e+03 -7.123736999338865417e+02 -4.010010822926651031e+01
-1.475039750673268372e+03 -7.180755181916306356e+02 -3.960874195089002114e+01
-1.482345617578044767e+03 -7.200938221587562111e+02 -4.037967369633412318e+01
-1.481233341407792523e+03 -7.176902480446898380e+02 -3.966908654513818533e+01
-1.492034151877704971e+03 -7.176688594818879210e+02 -3.864232140803858329e+01
-1.503890290603468202e+03 -7.153807467645091265e+02 -3.929176717284266829e+01
-1.508755889593249094e+03 -7.158784257441875525e+02 -4.079693194707735415e+01
-1.525656225391450334e+03 -7.127199196511260197e+02 -4.116787794124252287e+01
-1.515331011005337587e+03 -7.054847821337948517e+02 -4.041596750995140042e+01
-1.510356482222850673e+03 -7.096281258547026027e+02 -4.142362112460196499e+01
-1.508893751206333718e+03 -7.093977634631851288e+02 -4.076768028320520898e+01
-1.498290051352762930e+03 -7.110682690235796599e+02 -4.038324554189244964e+01
-1.499238132509007073e+03 -7.078537360481969927e+02 -4.165519304825028257e+01
-1.479263140742634960e+03 -7.108555020783994678e+02 -4.089731904574506416e+01
-1.464765346995810205e+03 -7.150019691300612976e+02 -4.096058625766482919e+01
-1.452233443094737140e+03 -7.156462814989324670e+02 -4.044516296680046707e+01
-1.473157331842017811e+03 -7.153397655896875449e+02 -4.054724315256095224e+01
-1.488990019620842759e+03 -7.137215753130617486e+02 -4.085919803455601595e+01
-1.499827555296181799e+03 -7.143128554785018878e+02 -4.141640320239054063e+01
-1.509630420853698070e+03 -7.133493786581514087e+02 -4.106449263755695256e+01
-1.509322971448953922e+03 -7.132599877399402430e+02 -4.125673497187415251e+01
-1.497930946573022538e+03 -7.142576311270399856e+02 -4.042024340074132738e+01
-1.503414235790731937e+03 -7.137363776897370826e+02 -3.974919326159835009e+01
-1.495516000651740342e+03 -7.141001758610238994e+02 -4.002394390764146692e+01
-1.508887076497222324e+03 -7.145655588807410368e+02 -4.028607564045674394e+01
-1.495709005890413209e+03 -7.144913363234923054e+02 -4.044542231301011270e+01
-1.490013596275096461e+03 -7.096186072653517840e+02 -3.971206505613542959e+01
-1.486329218961785500e+03 -7.133570703272752098e+02 -3.958054330902967877e+01
-1.515786586996158121e+03 -7.095645562937054365e+02 -4.163189883596180607e+01
-1.508558839114379452e+03 -7.108210393521052310e+02 -4.236994059999770457e+01
-1.505227701648297398e+03 -7.091268406970934848e+02 -4.248202573377980684e+01
-1.501808975037220989e+03 -7.081393150659623643e+02 -4.273169975768536233e+01
-1.514769073896048894e+03 -7.093434654317062495e+02 -4.301480736026232421e+01
-1.501371970903298916e+03 -7.109790956510450997e+02 -4.301583833152182024e+01
-1.487740910755581353e+03 -7.141711819468978319e+02 -4.306349487299129919e+01
-1.488946143238308423e+03 -7.103435551622509365e+02 -4.297334635542731007e+01
-1.488878372261033292e+03 -7.066290151891490723e+02 -4.242236810923421331e+01
-1.481599309224877288e+03 -7.111580079771255214e+02 -4.214419196112618238e+01
-1.489397084135340720e+03 -7.115533370394691701e+02 -4.092888414443325473e+01
-1.485961999947843651e+03 -7.116161895732161611e+02 -4.006070155004758249e+01
-1.493580043577616379e+03 -7.115018461639506313e+02 -4.019440667490425767e+01
-1.499692191108255656e+03 -7.158281443466242990e+02 -3.983217022436977572e+01
-1.489115731696483863e+03 -7.156392299919658626e+02 -3.943059849956770790e+01
-1.488680008695613878e+03 -7.136790388221998001e+02 -4.031403226737776890e+01
-1.469277553840974406e+03 -7.086895153854850378e+02 -3.976788261619967102e+01
-1.476189374678841205e+03 -7.083090644505118689e+02 -4.036848251827967715e+01
-1.485685053176719748e+03 -7.076795355596325408e+02 -4.027630185096765558e+01
-1.491415272511072999e+03 -7.018405568778598536e+02 -4.044208496799384989e+01
-1.482433997574575187e+03 -7.034605993974842022e+02 -4.022795568412644229e+01
-1.492385932755374824e+03 -7.063323433658574686e+02 -4.065552393526115793e+01
-1.507850663891508702e+03 -7.037966844854933015e+02 -4.002605597875904664e+01
-1.521350098435984364e+03 -7.065661431442747471e+02 -4.004617956533283518e+01
-1.522653903986894647e+03 -7.041279515395438011e+02 -4.018489205721434132e+01
-1.529476651536685495e+03 -7.032063733405584571e+02 -3.948560094550191479e+01
-1.519034308288521288e+03 -7.035340339065469379e+02 -3.925408012886376241e+01
-1.518166260914945497e+03 -7.029648299825291815e+02 -3.920259769501018354e+01
-1.523489155789897040e+03 -7.015664495223448966e+02 -3.959143047633898505e+01
-1.534249560546430757e+03 -6.988561130542234423e+02 -3.958971454895959141e+01
-1.528569091426476916e+03 -6.994897533629639383e+02 -3.944783589302488735e+01
-1.535045822797685105e+03 -7.013044013143529583e+02 -4.007567917266447921e+01
-1.557149451972217776e+03 -7.030045053339558763e+02 -4.032092756310370874e+01
-1.525921823653646697e+03 -7.084332509968430713e+02 -4.047795301359278142e+01
-1.532083237320255193e+03 -7.052496471516208203e+02 -3.991758543228388589e+01
-1.532403478105943123e+03 -7.046416458352550762e+02 -4.074702984908091707e+01
-1.524850222634293459e+03 -7.048153508979709159e+02 -4.042022317029594092e+01
-1.522933434385473902e+03 -7.077662651458657592e+02 -4.104427545785554798e+01
-1.524704929149084137e+03 -7.094042147942868723e+02 -4.201645429081713701e+01
-1.521739270399385305e+03 -7.105995484587192550e+02 -4.175400240055159884e+01
-1.529388125305650874e+03 -7.111517720816482324e+02 -4.257319025271465307e+01
-1.509767881312961663e+03 -7.127148517594445138e+02 -4.259617169912209533e+01
-1.515268285088179482e+03 -7.118985907968690299e+02 -4.234315827492369522e+01
-1.503666150056330480e+03 -7.100975974840582694e+02 -4.298527728330373066e+01
-1.506210943900076927e+03 -7.085166024860968719e+02 -4.276608354456752181e+01
-1.493025214080166734e+03 -7.137195623741753252e+02 -4.189383952043419868e+01
-1.503578711094309483e+03 -7.134004633158662045e+02 -4.190061638804172617e+01
-1.515985794525380243e+03 -7.101772212345592834e+02 -4.272961798183516180e+01
-1.528446170074075098e+03 -7.096115484401943831e+02 -4.403974206157789695e+01
-1.510198583897869185e+03 -7.119468007088604509e+02 -4.357548093542803258e+01
-1.504127039183174475e+03 -7.081820609321539450e+02 -4.412719177872841669e+01
-1.533746438974060311e+03 -7.055002135867538300e+02 -4.352632055323931581e+01
-1.538112420038993832e+03 -7.052638061915828303e+02 -4.255613321855838649e+01
-1.536385298158468458e+03 -7.085315890284932721e+02 -4.416347538502603243e+01
-1.536008372045515216e+03 -7.093720213518223545e+02 -4.460945586801778973e+01
-1.535439463873507975e+03 -7.040315465048602164e+02 -4.455940615266078453e+01
-1.512200950619728474e+03 -7.090163011902138805e+02 -4.313641542100410220e+01
-1.521036504749864889e+03 -7.073716395604969875e+02 -4.320470894632538261e+01
-1.508174104159554645e+03 -7.055714440003229129e+02 -4.246016074037825661e+01
-1.494738985286030356e+03 -7.091629732656056149e+02 -4.268795740545400008e+01
-1.493975645079503920e+03 -7.091954687708773690e+02 -4.393902062380510642e+01
-1.502723755935594454e+03 -7.061853889306115661e+02 -4.444601765702904572e+01
-1.495102454355878535e+03 -7.100835888001121248e+02 -4.351740843833434269e+01
-1.481642317817505045e+03 -7.144328724181668804e+02 -4.378010834599740519e+01
-1.491058810284214360e+03 -7.140605810751868603e+02 -4.466224223850301200e+01
-1.485006346924526270e+03 -7.145861894515801396e+02 -4.488558124150404183e+01
-1.487190405975112299e+03 -7.130894872809476510e+02 -4.285538473127013503e+01
-1.485054218836555719e+03 -7.095810378394817235e+02 -4.201685080403271400e+01
-1.488461004576229925e+03 -7.080011368076833378e+02 -4.122817963567959509e+01
-1.499095609891425283e+03 -7.090722593665634577e+02 -4.157934939108153571e+01
-1.494407201078249045e+03 -7.026402848890515997e+02 -4.318377622291569651e+01
-1.471887732958299694e+03 -7.013781483691723224e+02 -4.406970153046742666e+01
-1.493393705989792579e+03 -7.026793480068970439e+02 -4.403627940347462300e+01
-1.508048624329200948e+03 -7.012374667866323534e+02 -4.365859248667351267e+01
-1.497058142250372157e+03 -7.062268094263820331e+02 -4.273072231295864754e+01
-1.507932210090534909e+03 -7.099382139850458771e+02 -4.231745320615937089e+01
-1.514245749469808970e+03 -7.058502018011176915e+02 -4.204037396786293357e+01
-1.522583650510747248e+03 -7.049983231843474414e+02 -4.256548554585589272e+01
-1.533791925633585151e+03 -7.044092996721075224e+02 -4.216280453194377742e+01
-1.539223075780947966e+03 -7.058443926706966067e+02 -4.277690770270871212e+01
-1.534374552488377049e+03 -7.045474075754849537e+02 -4.315764139003411515e+01
-1.518936339539515757e+03 -7.024506492196604768e+02 -4.321775546847325700e+01
-1.526216405860488749e+03 -7.036086209360904604e+02 -4.367234845660669862e+01
-1.506955306575006489e+03 -7.043678314949572723e+02 -4.344483022154281571e+01
-1.494235313089207239e+03 -7.065625573266123638e+02 -4.340008076690290295e+01
-1.510984289301716217e+03 -7.095059863698040772e+02 -4.232056580891290309e+01
-1.511180255077240190e+03 -7.079264148983894529e+02 -4.169217339621198448e+01
-1.541684596178476568e+03 -7.116354114929824846e+02 -4.171871793519088101e+01
-1.551687553667754628e+03 -7.125255675438220351e+02 -4.153564247729653403e+01
-1.537319938367487566e+03 -7.105695508989717837e+02 -4.142758530136666195e+01
-1.535489886477921800e+03 -7.110188524851954526e+02 -4.250161644752591883e+01
-1.531010448783740230e+03 -7.104306582122262625e+02 -4.241825112017593824e+01
-1.545261265248161635e+03 -7.133299390413343417e+02 -4.137072632738539824e+01
-1.540966399232456297e+03 -7.138403545719595513e+02 -4.350377379675649081e+01
-1.552495958667732111e+03 -7.118878990573668943e+02 -4.297958571768637626e+01
-1.554507703267766601e+03 -7.071191516782929511e+02 -4.284818151891076354e+01
-1.545720888021764267e+03 -7.114243590736782608e+02 -4.202500713760053941e+01
-1.561867362625249825e+03 -7.102932374028603135e+02 -4.161812432765117364e+01
-1.546421755051630726e+03 -7.127482839679469180e+02 -4.197793218926355507e+01
-1.527569635742194350e+03 -7.138673120848111466e+02 -4.140172086734381196e+01
-1.522997517741374395e+03 -7.152785465798234554e+02 -4.204223188111777176e+01
-1.534774646742677987e+03 -7.128447011536630953e+02 -4.181685321674598299e+01
-1.559261857269844313e+03 -7.095383747798024388e+02 -4.354152309840284829e+01
-1.545834660322880609e+03 -7.059749962639396017e+02 -4.220402688270743852e+01
-1.542477830564915848e+03 -7.037609985222381965e+02 -4.146131797071348046e+01
-1.561707022697727325e+03 -6.994809247383016100e+02 -4.198448685371357669e+01
-1.543160066377047087e+03 -7.048168439829860290e+02 -4.224139937229506359e+01
-1.531507073790546201e+03 -7.051857524573373439e+02 -4.284094457676869183e+01
-1.528169188525097070e+03 -7.082940530050191228e+02 -4.159432305077834258e+01
-1.547202470915440244e+03 -7.056686505542795658e+02 -4.240726461197911590e+01
-1.553228500298492236e+03 -7.055462932887039642e+02 -4.324490031732631223e+01
-1.561146029279363120e+03 -7.076788432749697222e+02 -4.282677096436597708e+01
-1.563454913588040881e+03 -7.090240447939347632e+02 -4.301740831282873501e+01
-1.537026329463861202e+03 -7.080938920740850335e+02 -4.326772263026876431e+01
-1.528931884150006454e+03 -7.056469127944203592e+02 -4.247368615833610761e+01
-1.538239410322119966e+03 -7.076488752003906484e+02 -4.298659736538448328e+01
-1.530306463478304977e+03 -7.079090734650708328e+02 -4.296653557970014958e+01
-1.536315049164059019e+03 -7.038922792998428122e+02 -4.305826711324010603e+01
-1.540514039071329535e+03 -7.033911546762742546e+02 -4.216824682160560656e+01
-1.545318621597018819e+03 -7.083303720060366686e+02 -4.291674573375098589e+01
-1.539957330837723475e+03 -7.091670077215648007e+02 -4.390479438192463135e+01
-1.550018531687562927e+03 -7.081714067824867698e+02 -4.245325745517820337e+01
-1.538203365143339170e+03 -7.089078403893495306e+02 -4.324995904948215752e+01
-1.532521214359304849e+03 -7.072635009197813361e+02 -4.277675382078928124e+01
-1.523459686423455196e+03 -7.073682052401983356e+02 -4.320807891589603855e+01
-1.537100614179351624e+03 -7.118773844868694596e+02 -4.326202668611244917e+01
-1.534879236490698986e+03 -7.113593499981272998e+02 -4.370209632823085144e+01
-1.524840622109577225e+03 -7.145825657702254148e+02 -4.287090960244805160e+01
-1.524585829539543965e+03 -7.122526490232215792e+02 -4.207608357990119430e+01
-1.518170209461869263e+03 -7.113110428007694281e+02 -4.276675067852167444e+01
-1.515775366942004666e+03 -7.082325223502102745e+02 -4.333957325934858318e+01
-1.506158441574816152e+03 -7.119399616998983902e+02 -4.307211916645096039e+01
-1.499420053720883288e+03 -7.119959402727516817e+02 -4.151934665723058515e+01
-1.486408896919140943e+03 -7.094875263477148337e+02 -4.114091611010647398e+01
-1.486180195599456511e+03 -7.110904184621492732e+02 -4.131183419986570016e+01
-1.473432282045705733e+03 -7.123577779126222822e+02 -4.126277888689213569e+01
-1.481234933293997756e+03 -7.117450433466369759e+02 -4.029308474272789908e+01
-1.484298465750497371e+03 -7.143677506486321818e+02 -3.967162261263294454e+01
-1.480853654427729225e+03 -7.131030767635410257e+02 -4.018058475236014715e+01
-1.498387272601166387e+03 -7.135601763411151524e+02 -4.071173624128388724e+01
-1.507293119913481178e+03 -7.127504679180176481e+02 -4.097479120362689287e+01
-1.499478240490778262e+03 -7.155281781924693405e+02 -4.026504225768198353e+01
-1.508998692657466336e+03 -7.170132034272053261e+02 -4.020566503946551506e+01
-1.497476439643146477e+03 -7.161415460807540967e+02 -3.954409520271948963e+01
-1.500122507746104475e+03 -7.184572588767640582e+02 -3.920636373511339912e+01
