log.prior	log.likelihood	log.likelihood.test.set
-1.278396082460062416e+03 -3.688816229913103371e+02 -1.586363356185347584e+01
-1.279524463583037914e+03 -3.726212758073342002e+02 -1.643844063033614589e+01
-1.263215557063691222e+03 -3.683977699756139828e+02 -1.652427079910978591e+01
-1.262245246830727410e+03 -3.679349916999856305e+02 -1.677769999093305842e+01
-1.247573426081035223e+03 -3.688686166478338464e+02 -1.677041331503150445e+01
-1.235235704789569581e+03 -3.697953662631755947e+02 -1.671676629685896387e+01
-1.230102130988488398e+03 -3.709602192325845635e+02 -1.645573005667435496e+01
-1.219366512892450373e+03 -3.716736569304624709e+02 -1.657803312949340580e+01
-1.226144881057879275e+03 -3.709219091070676768e+02 -1.662638192131529991e+01
-1.230654408799262683e+03 -3.703375773979959718e+02 -1.617299953488216602e+01
-1.239662344905168538e+03 -3.713415918317571709e+02 -1.606626057944805552e+01
-1.233899881134728730e+03 -3.719932502032961565e+02 -1.576212246598700517e+01
-1.238609629800872426e+03 -3.729971809875490862e+02 -1.561302662078270487e+01
-1.236666840957306931e+03 -3.688478596209411648e+02 -1.562076134475077538e+01
-1.249832442181275837e+03 -3.678015864082072994e+02 -1.578838847007014579e+01
-1.237550734129559942e+03 -3.665707099075150950e+02 -1.603001710648774747e+01
-1.243600065493752936e+03 -3.655617273684846396e+02 -1.567494652238772801e+01
-1.235694965249123015e+03 -3.640373641461476950e+02 -1.497430159268202488e+01
-1.236842954760468729e+03 -3.637386506863687146e+02 -1.502625888477686544e+01
-1.252443349594026586e+03 -3.643752054120218986e+02 -1.475402678515175126e+01
-1.248350494489877519e+03 -3.645093212274807684e+02 -1.483958992767418295e+01
-1.248479820817165091e+03 -3.661098789957178496e+02 -1.501306857572205899e+01
-1.263183346848998553e+03 -3.650403145534987743e+02 -1.467803365647276337e+01
-1.274053047143469485e+03 -3.650355857572250216e+02 -1.587675236551422131e+01
-1.290918003388519537e+03 -3.665062142841491664e+02 -1.595308967048191562e+01
-1.282956677845849981e+03 -3.671990752458831366e+02 -1.619594802471218031e+01
-1.302968646058810918e+03 -3.653552728298617467e+02 -1.601727626112690928e+01
-1.302309595601961519e+03 -3.660096887420473877e+02 -1.569763438355087715e+01
-1.308540178093829581e+03 -3.666943690795278599e+02 -1.553004064508928650e+01
-1.309337584590776487e+03 -3.699227067883659288e+02 -1.550987030547256040e+01
-1.291669610272921773e+03 -3.643844189216677592e+02 -1.534118523463197903e+01
-1.282575773748439815e+03 -3.657111973957274813e+02 -1.561535035603768051e+01
-1.286754862955083809e+03 -3.633146798288095738e+02 -1.572286742105421808e+01
-1.298359042669460223e+03 -3.644082447415761408e+02 -1.534584627985836391e+01
-1.301881898565280153e+03 -3.644813927635066193e+02 -1.556469463125887387e+01
-1.276535287234300313e+03 -3.661473373357343348e+02 -1.557670848158258536e+01
-1.275015984450483984e+03 -3.642829628831951254e+02 -1.599205897664521103e+01
-1.280979043705370259e+03 -3.659766017110318899e+02 -1.593900212992113552e+01
-1.285926385200026516e+03 -3.670717620563171977e+02 -1.575069611898410926e+01
-1.269341149763679368e+03 -3.698478734717195380e+02 -1.601517259782980318e+01
-1.240831369879484100e+03 -3.707778818773594480e+02 -1.604209604564957203e+01
-1.234124895452028568e+03 -3.728780735172051095e+02 -1.560018108983311436e+01
-1.239947504431955167e+03 -3.740053157038371410e+02 -1.570367304737445124e+01
-1.262186544064709551e+03 -3.706212748854281358e+02 -1.559054383921122167e+01
-1.251044530053281733e+03 -3.708820136035529913e+02 -1.540723244414115811e+01
-1.235062050295784047e+03 -3.706174940754562499e+02 -1.524428252695020092e+01
-1.234763981528217528e+03 -3.697237449455792557e+02 -1.508925371716532027e+01
-1.223766572478488570e+03 -3.696446414851526470e+02 -1.527508872126514916e+01
-1.221122848199359851e+03 -3.724569315849120130e+02 -1.555462290900999278e+01
-1.227703127540857395e+03 -3.698328566325930069e+02 -1.588459785213032660e+01
-1.211616957927551084e+03 -3.735692073718797701e+02 -1.618321124676091927e+01
-1.221076947468084427e+03 -3.717587930877149347e+02 -1.664413181108972140e+01
-1.224555999280767765e+03 -3.697171972162329894e+02 -1.617318840563706317e+01
-1.226866945611955316e+03 -3.696413875211493405e+02 -1.580524052772597088e+01
-1.222058422665364333e+03 -3.716901791707207394e+02 -1.570933155045952390e+01
-1.225768812745083324e+03 -3.698665528158456937e+02 -1.581351301382673569e+01
-1.227077662068430982e+03 -3.691554105113543756e+02 -1.610211335102957264e+01
-1.217159200944439363e+03 -3.713988654151356741e+02 -1.652543069090233985e+01
-1.208582221196855471e+03 -3.721732108523042939e+02 -1.644751829654310882e+01
-1.200899043934596875e+03 -3.718379416784097202e+02 -1.670785201430473421e+01
-1.205741461198592788e+03 -3.707995536506435315e+02 -1.639229024572256321e+01
-1.202605467912199401e+03 -3.729818196576421769e+02 -1.581184458613157062e+01
-1.199487604914862914e+03 -3.734205863872643931e+02 -1.587650632472895040e+01
-1.207125195433148519e+03 -3.738692354867794165e+02 -1.644377009369296161e+01
-1.200384530673571817e+03 -3.773063366566805144e+02 -1.625468395978640501e+01
-1.217926092139541197e+03 -3.772401625728450654e+02 -1.620612707468657732e+01
-1.212806943205856214e+03 -3.782260180381381360e+02 -1.636098605256071892e+01
-1.215388448701795824e+03 -3.779314207873630380e+02 -1.638884012925441880e+01
-1.230676364303292758e+03 -3.745805472279213291e+02 -1.628551812543878441e+01
-1.213143611312738358e+03 -3.741308819795671070e+02 -1.655397910238670534e+01
-1.206918174362601349e+03 -3.734656473913769332e+02 -1.654625020857500317e+01
-1.198739545128230930e+03 -3.721916871615791251e+02 -1.638670712875108393e+01
-1.214326787362535015e+03 -3.715913264872556283e+02 -1.652947231894088986e+01
-1.204154116353900690e+03 -3.704621617314577406e+02 -1.697910524716547798e+01
-1.196580815127844289e+03 -3.707471279153495516e+02 -1.686181405127442190e+01
-1.204386474087583338e+03 -3.691543506241749242e+02 -1.697483307468846192e+01
-1.190720546007572921e+03 -3.702462797426824750e+02 -1.709281296530301120e+01
-1.209689592538567695e+03 -3.706041698823815977e+02 -1.683301168342705978e+01
-1.208742428337808178e+03 -3.697419338217735003e+02 -1.660317152629883708e+01
-1.219180665882060794e+03 -3.722357149677245047e+02 -1.700596325514288765e+01
-1.223900618651884997e+03 -3.719500828135855954e+02 -1.682976355009859049e+01
-1.224021987688837726e+03 -3.719078749347040684e+02 -1.709020956113289458e+01
-1.214267313511777502e+03 -3.698804591223245666e+02 -1.665977138325473561e+01
-1.227512316906926344e+03 -3.694616269323078086e+02 -1.642299102704478742e+01
-1.219965201757512204e+03 -3.701616011984730790e+02 -1.625548652266209615e+01
-1.214195930589305590e+03 -3.716718151505565402e+02 -1.643142608426427387e+01
-1.213616237987872864e+03 -3.735997487609233758e+02 -1.658322655620770547e+01
-1.224722643479365161e+03 -3.708745773013810094e+02 -1.615930761904158430e+01
-1.211309737885126196e+03 -3.693888658372611644e+02 -1.604225076120778226e+01
-1.215731264038277686e+03 -3.682923736953212028e+02 -1.540081592765150731e+01
-1.238221175297752779e+03 -3.703387275545007356e+02 -1.570579053290978777e+01
-1.232584950650993505e+03 -3.699312738291658320e+02 -1.581805982731930271e+01
-1.235324653061974232e+03 -3.711391574983447299e+02 -1.569085415263890582e+01
-1.224597858292156161e+03 -3.713558573375275955e+02 -1.589626403055655146e+01
-1.234564634727071279e+03 -3.684809127519966410e+02 -1.600869115121071218e+01
-1.241966088516349828e+03 -3.686991788613265726e+02 -1.634843915504356460e+01
-1.239540807024245169e+03 -3.679314879021936804e+02 -1.642392572045488919e+01
-1.235348134380650436e+03 -3.672566965752168926e+02 -1.704903825572853293e+01
-1.236729959520779175e+03 -3.690252302382623384e+02 -1.659728237372911508e+01
-1.236171071215408574e+03 -3.679684411083792384e+02 -1.581536039582906028e+01
-1.221210166890244636e+03 -3.698280875485535262e+02 -1.606383415385755598e+01
-1.228008486909311387e+03 -3.708532374817458503e+02 -1.571798273047943439e+01
-1.214172629353079174e+03 -3.724279624084938973e+02 -1.625984920642682141e+01
-1.208816620647713535e+03 -3.712741740259228322e+02 -1.639568532518688926e+01
-1.220363352243709414e+03 -3.722859192325814206e+02 -1.663358512048549187e+01
-1.215105813828506143e+03 -3.730496916867935511e+02 -1.635540014514799623e+01
-1.217179599835599447e+03 -3.718242703260114013e+02 -1.640774721529922431e+01
-1.229535226195526320e+03 -3.719640791798158261e+02 -1.592926049450770165e+01
-1.225203442409946774e+03 -3.710213128793325268e+02 -1.585962541041459417e+01
-1.205253663367049739e+03 -3.716639570956771195e+02 -1.586581853316653223e+01
-1.192850803245984025e+03 -3.720368894266259758e+02 -1.578856003430820465e+01
-1.178948449895989143e+03 -3.732260878143701461e+02 -1.531274886795151247e+01
-1.186369315452159753e+03 -3.728962276207114428e+02 -1.527771741085663848e+01
-1.188279129223826658e+03 -3.717516077418686109e+02 -1.560188334277341937e+01
-1.197865542130500671e+03 -3.686649779836201333e+02 -1.550786696867407954e+01
-1.206777433638237881e+03 -3.652623347738164057e+02 -1.638132490521917362e+01
-1.222039729058512876e+03 -3.673997439832594978e+02 -1.558681028779102462e+01
-1.219054775981167722e+03 -3.697129061821390223e+02 -1.606926945763601111e+01
-1.218092223441220085e+03 -3.684311950325565022e+02 -1.604940077961825295e+01
-1.214062064746422493e+03 -3.697070202722574663e+02 -1.598700474170362895e+01
-1.247933902946248509e+03 -3.729962207509071277e+02 -1.572701014514018425e+01
-1.244715885658770503e+03 -3.722489942029428676e+02 -1.583558782285638245e+01
-1.243055991817599761e+03 -3.721548743999049975e+02 -1.521688477869173539e+01
-1.232457861829529065e+03 -3.735515569595373790e+02 -1.583060242652607030e+01
-1.216630346824441403e+03 -3.740194804964103241e+02 -1.542901605691528744e+01
-1.219785649735462130e+03 -3.723599059975803698e+02 -1.558404302762400562e+01
-1.237312658434784453e+03 -3.741229984544058880e+02 -1.559754370633271492e+01
-1.247243793865086673e+03 -3.741973410364627171e+02 -1.553300742054324246e+01
-1.243883396416078995e+03 -3.728364258494133310e+02 -1.485688217544469580e+01
-1.240262313643878542e+03 -3.733842160223566680e+02 -1.475164509922433353e+01
-1.240533595201799471e+03 -3.729470545708479108e+02 -1.486062162203674575e+01
-1.231165481009856876e+03 -3.739720975515788268e+02 -1.513287723352800640e+01
-1.224665872882064832e+03 -3.718801097059761105e+02 -1.504479289408990894e+01
-1.226100571221545351e+03 -3.704426719584903367e+02 -1.494399271451945310e+01
-1.224717018667874981e+03 -3.737069711806835812e+02 -1.453872176418008166e+01
-1.217893300968140011e+03 -3.724743183864950424e+02 -1.485778517200299120e+01
-1.221452591642922698e+03 -3.715394250787730357e+02 -1.503867956367179204e+01
-1.208870125446942438e+03 -3.674516676553265597e+02 -1.519327800090718483e+01
-1.196907209249985499e+03 -3.664461156964677002e+02 -1.567191533499030243e+01
-1.209891867521081622e+03 -3.704644788411184777e+02 -1.574689776768417460e+01
-1.223156750838031030e+03 -3.682582446146373059e+02 -1.565632890878760008e+01
-1.222594930950333492e+03 -3.704711264893695670e+02 -1.623823203976115792e+01
-1.239972887821586937e+03 -3.703016266951318016e+02 -1.634416878627948222e+01
-1.249081093699161784e+03 -3.686093176658736752e+02 -1.645505602094158348e+01
-1.232478500684701430e+03 -3.699653767265872943e+02 -1.679283326092436823e+01
-1.228188648515338173e+03 -3.698773433957456973e+02 -1.657897329449968993e+01
-1.221436540428207309e+03 -3.710294225703098618e+02 -1.661370583883658014e+01
-1.210412358580886121e+03 -3.708605818887540977e+02 -1.695919122989226935e+01
-1.205696621636096779e+03 -3.688224084475139080e+02 -1.684170717545933371e+01
-1.206594900931000893e+03 -3.703530610108788323e+02 -1.656543312201043250e+01
-1.199990256888349677e+03 -3.716524029377089278e+02 -1.709062258566152082e+01
-1.221093798711038971e+03 -3.719424154482821905e+02 -1.676525998036413512e+01
-1.213358870379064228e+03 -3.691743442180061265e+02 -1.642109112604472898e+01
-1.211200453218252733e+03 -3.695235037003380398e+02 -1.628285197936881445e+01
-1.205787757391600280e+03 -3.718712740534078875e+02 -1.628933264174898454e+01
-1.198743581671667016e+03 -3.724276924049411832e+02 -1.666924783678152266e+01
-1.198760432734175311e+03 -3.722079992588140840e+02 -1.604819789559383025e+01
-1.218102708101879443e+03 -3.701290530562195045e+02 -1.594935761669520957e+01
-1.204776657471874842e+03 -3.711211413359045537e+02 -1.662460773629771893e+01
-1.211262181916684767e+03 -3.685565209232941584e+02 -1.650716796779278184e+01
-1.204207805136339630e+03 -3.695225074618011831e+02 -1.557767090840710011e+01
-1.201351035957255363e+03 -3.697092838637472596e+02 -1.599487064320922514e+01
-1.204642027621659963e+03 -3.698421674294555146e+02 -1.585350477279476422e+01
-1.214724964287252988e+03 -3.711903385185190700e+02 -1.569553084773471596e+01
-1.214067729603189946e+03 -3.663102303819707686e+02 -1.535552220766703613e+01
-1.218758356310671616e+03 -3.662105411738988892e+02 -1.536005822848980529e+01
-1.218912361479060337e+03 -3.681914289298399012e+02 -1.512696860276898292e+01
-1.211666575622240998e+03 -3.680802883946086013e+02 -1.469082396531072732e+01
-1.206062868076250197e+03 -3.685807933566833299e+02 -1.486323488240407187e+01
-1.220294818239445021e+03 -3.665920895108365585e+02 -1.536914221490442856e+01
-1.206734052649768728e+03 -3.675132504063519718e+02 -1.534687169197806611e+01
-1.225028334163690943e+03 -3.690424869222766233e+02 -1.521239192762024572e+01
-1.221477665641317344e+03 -3.709004131596580010e+02 -1.533439474084070753e+01
-1.227926280255587017e+03 -3.690407224255682195e+02 -1.555055633795217318e+01
-1.218222380683205074e+03 -3.678159225010715545e+02 -1.542593322851212179e+01
-1.228859987588569538e+03 -3.672443557339971676e+02 -1.636639695675566486e+01
-1.233146543331532030e+03 -3.695862498056027334e+02 -1.653448938032371984e+01
-1.248585614229992643e+03 -3.671810443698014979e+02 -1.670092538649586800e+01
-1.247975901858723546e+03 -3.676147758883730603e+02 -1.656903623320064867e+01
-1.260061706287096968e+03 -3.662578286035571864e+02 -1.651886973221618859e+01
-1.277548591648850561e+03 -3.679889363848814128e+02 -1.639427373901619944e+01
-1.295483469106598704e+03 -3.683732871207619155e+02 -1.625582825788222863e+01
-1.305778967347574053e+03 -3.691053638797265535e+02 -1.670056471722961078e+01
-1.294357528625718032e+03 -3.670869947735192795e+02 -1.612137827353444663e+01
-1.288115365563675596e+03 -3.693178639145814373e+02 -1.607646280408795292e+01
-1.291864758458488041e+03 -3.684421176940319356e+02 -1.679485888800147109e+01
-1.288554030605869912e+03 -3.680865417218993230e+02 -1.661838881323043893e+01
-1.279809690550102687e+03 -3.703898825101081798e+02 -1.605148436777653842e+01
-1.263532806343089078e+03 -3.678498803337560048e+02 -1.581852538350119630e+01
-1.265154890496705775e+03 -3.682316433127965638e+02 -1.581563704410291393e+01
-1.281344046499726119e+03 -3.667187849186948370e+02 -1.602271851562790062e+01
-1.287685076299731918e+03 -3.676042545855599428e+02 -1.663874888766989102e+01
-1.278228445501649958e+03 -3.688526155835537566e+02 -1.573172285477627952e+01
-1.266007858404442914e+03 -3.666666381441984868e+02 -1.585482745811188465e+01
-1.266971595853245617e+03 -3.669275666828406202e+02 -1.616535156077978286e+01
-1.244077704147221993e+03 -3.681619503662602710e+02 -1.639096714531839893e+01
-1.233080307519330745e+03 -3.667719180683260447e+02 -1.636247885065054675e+01
-1.235841695298689956e+03 -3.688637752576887010e+02 -1.625321003744772952e+01
-1.228000235239958556e+03 -3.695616673730398816e+02 -1.661184059476428843e+01
-1.235504598128082989e+03 -3.696781460347625057e+02 -1.701868053101978262e+01
-1.223101348712260005e+03 -3.761576344219980683e+02 -1.681894463003885676e+01
-1.239260042997214896e+03 -3.770415412923100575e+02 -1.696577212158030079e+01
-1.231035163162574463e+03 -3.756682955407947588e+02 -1.691458628212515691e+01
-1.236469321191676045e+03 -3.687293518409182980e+02 -1.671727249151737738e+01
-1.240579501032096914e+03 -3.686928152985969973e+02 -1.584853872593606638e+01
-1.244987826366451372e+03 -3.683234298413345300e+02 -1.626988189970629151e+01
-1.232815158200538463e+03 -3.697037990457289425e+02 -1.621824429574078863e+01
-1.216292425140819205e+03 -3.690379529171406148e+02 -1.620809807889929743e+01
-1.235169619297174904e+03 -3.658478803950964107e+02 -1.654132888781558108e+01
-1.220938076311459326e+03 -3.682960148676222047e+02 -1.696264275253233222e+01
-1.221561686708677371e+03 -3.700921630826070441e+02 -1.595450536388491969e+01
-1.216993914506772398e+03 -3.710701463075102993e+02 -1.616222863878169846e+01
-1.207388058591860954e+03 -3.754639384962644613e+02 -1.554559637208180334e+01
-1.212387305202938251e+03 -3.746491985315346938e+02 -1.560421255570773269e+01
-1.213518339636282008e+03 -3.721226069489242718e+02 -1.561478855775254715e+01
-1.216561982276666868e+03 -3.722496672856996724e+02 -1.537880131244202175e+01
-1.211240308801097626e+03 -3.736060340332369378e+02 -1.551017099613142136e+01
-1.215194441726486048e+03 -3.722778345270235718e+02 -1.665369584546266424e+01
-1.209933920446831962e+03 -3.707422488676568832e+02 -1.644124531521438826e+01
-1.224274707910663437e+03 -3.699011620193097087e+02 -1.587631263359315881e+01
-1.227024507779378382e+03 -3.679508688888707866e+02 -1.604984264159742224e+01
-1.235928010578022622e+03 -3.697798941270723958e+02 -1.666037491326108011e+01
-1.250360299678794718e+03 -3.691724140927994426e+02 -1.619526094871412170e+01
-1.237709704198859299e+03 -3.706495988203820389e+02 -1.637835553700466562e+01
-1.227624032582690461e+03 -3.684458456116586262e+02 -1.609117843547812754e+01
-1.226893552404698994e+03 -3.693444414025061633e+02 -1.610237093528635910e+01
-1.223229957843838520e+03 -3.722429592554722717e+02 -1.615713404958358979e+01
-1.222174214463287854e+03 -3.742528317723598548e+02 -1.628838702871962596e+01
-1.217022640453829354e+03 -3.743241653853612547e+02 -1.568072117423221812e+01
-1.222284592951900777e+03 -3.708108580785112736e+02 -1.618583909184712866e+01
-1.201738200095237517e+03 -3.697874116429007927e+02 -1.633818601392638925e+01
-1.197715497986580431e+03 -3.681039627231109534e+02 -1.634252356318546617e+01
-1.208279858423325550e+03 -3.676795209851743493e+02 -1.646829724771029646e+01
-1.222265184498937060e+03 -3.658573163871521956e+02 -1.663997220904252572e+01
-1.247795488972383964e+03 -3.659071164200091744e+02 -1.708626710369097168e+01
-1.248518361081220746e+03 -3.668568711539687683e+02 -1.658823247121307531e+01
-1.263659593152951629e+03 -3.656003166178876995e+02 -1.662472443129246358e+01
-1.256262169811923059e+03 -3.715165965853819898e+02 -1.690066397062031456e+01
-1.242838879478247691e+03 -3.703459494680365083e+02 -1.667072721177598282e+01
-1.260045610226217832e+03 -3.678818299503137723e+02 -1.658562032414533860e+01
-1.245122224637576892e+03 -3.664922195149925983e+02 -1.655756556531676438e+01
-1.242742535771827079e+03 -3.653153226378926774e+02 -1.671658045216966570e+01
-1.236238699963683302e+03 -3.670768413009802771e+02 -1.659518632993521692e+01
-1.224548914890344804e+03 -3.702494791275396437e+02 -1.682079963653774257e+01
-1.230225089879344523e+03 -3.714738982348543459e+02 -1.602213285367110984e+01
-1.221793216483264132e+03 -3.722807691217079196e+02 -1.657276749619899192e+01
-1.235491077191069280e+03 -3.744852626047494368e+02 -1.609489350756399517e+01
-1.244825213624010303e+03 -3.731706543632226953e+02 -1.651696183937116302e+01
-1.240136795082200479e+03 -3.716135258348953130e+02 -1.631570492204198786e+01
-1.232416522772459302e+03 -3.727043902258366188e+02 -1.592647485129722895e+01
-1.235862362841871800e+03 -3.747959164057082262e+02 -1.547251894826666785e+01
-1.233434572542382739e+03 -3.738051381750142355e+02 -1.567366873659400994e+01
-1.225214903753924546e+03 -3.717287244070177508e+02 -1.546641943692907262e+01
-1.220172182931633643e+03 -3.751009163533606170e+02 -1.558155274379723210e+01
-1.218459039434754231e+03 -3.738850689399702105e+02 -1.628133321900213559e+01
-1.211811089521387657e+03 -3.728666389158057655e+02 -1.603735010492874835e+01
-1.213016627159789095e+03 -3.713595473966929035e+02 -1.630263548992959954e+01
-1.220005730405785243e+03 -3.696190848066222543e+02 -1.641580228096125893e+01
-1.224221827678059071e+03 -3.740128058626597181e+02 -1.623350570565548878e+01
-1.231694112215800033e+03 -3.722883382441715980e+02 -1.624524692122341207e+01
-1.211722674815161099e+03 -3.714651989052741783e+02 -1.594030557021696382e+01
-1.230512159548147338e+03 -3.693120545815082778e+02 -1.616972058074713914e+01
-1.245738801051059909e+03 -3.708094019458944786e+02 -1.598318162364955697e+01
-1.240715734450803211e+03 -3.745762766069241252e+02 -1.627658900967438171e+01
-1.236333166018043812e+03 -3.706599571501535593e+02 -1.634772067477783253e+01
-1.254456354500174029e+03 -3.715083760678517137e+02 -1.663266760987582416e+01
-1.229978736276759264e+03 -3.736711530226222635e+02 -1.677777949213086117e+01
-1.215319027769886588e+03 -3.733058360656223158e+02 -1.637748103304230085e+01
-1.211265000811100435e+03 -3.726574146281662934e+02 -1.620134695591110585e+01
-1.205882346982670470e+03 -3.753135517256191633e+02 -1.606487391863890934e+01
-1.211267055504619066e+03 -3.752276176835968045e+02 -1.627005455469966932e+01
-1.220604717063442422e+03 -3.729780215772780139e+02 -1.632036555550368462e+01
-1.225760402354059352e+03 -3.747311769047130383e+02 -1.635792450503316786e+01
-1.233449767433617353e+03 -3.773978470913395995e+02 -1.645306250229558032e+01
-1.241293367842121370e+03 -3.774036807096763368e+02 -1.656626965779713601e+01
-1.238924215175374684e+03 -3.763611095585192743e+02 -1.605442136511820195e+01
-1.236676813933605899e+03 -3.758724977042238606e+02 -1.555494013370497441e+01
-1.239792152497027246e+03 -3.720813912637421481e+02 -1.640337219051215811e+01
-1.252971733278873671e+03 -3.743122200349008608e+02 -1.632276394249890927e+01
-1.252975075669163971e+03 -3.730866351937838772e+02 -1.628970479591248477e+01
-1.225831808528097326e+03 -3.739125292570385000e+02 -1.556782055878065307e+01
-1.217302316718411930e+03 -3.727210390386265999e+02 -1.516364805835024754e+01
-1.234747867785654307e+03 -3.706217159426930721e+02 -1.546932902900110207e+01
-1.249443612927590493e+03 -3.702673011930555731e+02 -1.573086915751355264e+01
-1.258996291269126914e+03 -3.712405110786343130e+02 -1.565086532685305087e+01
-1.253650585343855028e+03 -3.710919575838474884e+02 -1.583233697520665828e+01
-1.232126239758083102e+03 -3.699451607737120185e+02 -1.649642066353931114e+01
-1.227106499890613804e+03 -3.705197698070259662e+02 -1.597946606781835044e+01
-1.226651372440810746e+03 -3.719542375233704661e+02 -1.616995337362928353e+01
-1.209142293708443049e+03 -3.731442196447223409e+02 -1.620282087228599721e+01
-1.208576050615779650e+03 -3.730864601864610108e+02 -1.623072897237832990e+01
-1.202809892804393485e+03 -3.733914101860710275e+02 -1.625565058082980840e+01
-1.220086151032657426e+03 -3.721874990552563531e+02 -1.621128740173764982e+01
-1.230058907720135494e+03 -3.705314902536960631e+02 -1.620673158427004523e+01
-1.237482963628087191e+03 -3.705017180286153007e+02 -1.647637968502809258e+01
-1.239270452407629136e+03 -3.665539819699610007e+02 -1.641304938437110650e+01
-1.245907207304232543e+03 -3.664187671674692410e+02 -1.606295893183892076e+01
-1.239435490221338796e+03 -3.660598260544159643e+02 -1.634541974781157592e+01
-1.257412777468229706e+03 -3.698055320035508657e+02 -1.672859985845539654e+01
-1.259450806943507359e+03 -3.681135973037486337e+02 -1.622984094475742722e+01
-1.256884802477430412e+03 -3.671933522786238200e+02 -1.647506611033929858e+01
-1.257723172951669085e+03 -3.673536641220175625e+02 -1.647093439924725544e+01
-1.253173630137247528e+03 -3.743869661835215084e+02 -1.669599351602818160e+01
-1.250126150606122792e+03 -3.735840906489896724e+02 -1.673470929987564659e+01
-1.252196800982485684e+03 -3.772608069986771397e+02 -1.672223536457329374e+01
-1.263656382060227088e+03 -3.751928329618170324e+02 -1.679523321783682377e+01
-1.261018482075441398e+03 -3.761748102231831581e+02 -1.623335092831538873e+01
-1.255328101043895686e+03 -3.746418443193537655e+02 -1.628188308919678207e+01
-1.246986890942982882e+03 -3.718985637799960955e+02 -1.584559691602271414e+01
-1.253084056338671189e+03 -3.732566883694635180e+02 -1.601404502083457260e+01
-1.252964194031071202e+03 -3.706628656865115659e+02 -1.587845547834947979e+01
-1.274097643382743172e+03 -3.684836986952670941e+02 -1.676509164823380615e+01
-1.272651924594309776e+03 -3.692800582136775347e+02 -1.645932562142468214e+01
-1.255979993637948155e+03 -3.718244749809132372e+02 -1.660437072317674279e+01
-1.260961971186285155e+03 -3.713682346885829020e+02 -1.647418760886762357e+01
-1.254807343344512901e+03 -3.704153415690934708e+02 -1.682975893954929347e+01
-1.277453771103572990e+03 -3.709741549701293479e+02 -1.706480204892261554e+01
-1.272278249676592850e+03 -3.742369929426091630e+02 -1.748990181090979945e+01
-1.280202325425645540e+03 -3.702621054120526765e+02 -1.704055419559591655e+01
-1.289410904874650669e+03 -3.713723704647727004e+02 -1.722040224078733672e+01
-1.291205977969488231e+03 -3.733465277496035810e+02 -1.717983587834353898e+01
-1.289715140783567904e+03 -3.715097752762226264e+02 -1.650058078836678987e+01
-1.290497240123842175e+03 -3.721180223836165055e+02 -1.716640080121325695e+01
-1.286057491395209354e+03 -3.705073809309111539e+02 -1.753265683736771052e+01
-1.298819121413434232e+03 -3.719178965922042153e+02 -1.727695599670269644e+01
-1.304319233026077200e+03 -3.696501578902206120e+02 -1.673282523645428910e+01
-1.322141133377288270e+03 -3.673496015880749610e+02 -1.666905428116686494e+01
-1.326027727445796927e+03 -3.707919635596817898e+02 -1.674008800029429267e+01
-1.310471668013622320e+03 -3.740882783977784243e+02 -1.614497017234936038e+01
-1.283585564558427677e+03 -3.720821385885136010e+02 -1.570083400030350163e+01
-1.286561570573214794e+03 -3.749807537821751566e+02 -1.531829249520771441e+01
-1.291382171096114007e+03 -3.719973894623116166e+02 -1.549496849457119652e+01
-1.268424781187352210e+03 -3.714553044595887172e+02 -1.577679899133295294e+01
-1.274496758224893028e+03 -3.700917828068189692e+02 -1.587138871615584890e+01
-1.267759848869352027e+03 -3.719587733466607347e+02 -1.601962350518999756e+01
-1.257204162148909518e+03 -3.677778491273482473e+02 -1.578230308881839505e+01
-1.270995050273431161e+03 -3.661843907304202048e+02 -1.533788902970789536e+01
-1.275411828489210848e+03 -3.644351133520838744e+02 -1.528635968318045002e+01
-1.280960936537698899e+03 -3.639492174825353459e+02 -1.493305757298321623e+01
-1.271806755598680638e+03 -3.641251342987817452e+02 -1.513687932042074635e+01
-1.262908418070654079e+03 -3.677763309632414348e+02 -1.499164994227993475e+01
-1.279279624917679712e+03 -3.682574027066915505e+02 -1.466197921616307553e+01
-1.269958610153612653e+03 -3.701472917027135168e+02 -1.482475792386671287e+01
-1.285139569032754480e+03 -3.673330382487719703e+02 -1.486604300514483157e+01
-1.259084270150176053e+03 -3.659095784636035091e+02 -1.519374530979837346e+01
-1.272974274604781840e+03 -3.664419695343025296e+02 -1.532840577550106786e+01
-1.286237105822247941e+03 -3.705123485566739419e+02 -1.563382561397750692e+01
-1.282649895235013446e+03 -3.714349197333796155e+02 -1.591743349184443446e+01
-1.269801264404859012e+03 -3.707064514008188780e+02 -1.647997699794774462e+01
-1.284737760148365396e+03 -3.706784051080331324e+02 -1.633016890198464921e+01
-1.288456416044988373e+03 -3.664769455249283396e+02 -1.604853845856467842e+01
-1.300112363470087757e+03 -3.664781839057045545e+02 -1.601201252106096717e+01
-1.318049834421340165e+03 -3.682199083487273583e+02 -1.592941771027963682e+01
-1.314938963469820237e+03 -3.690607581764271004e+02 -1.537982293602414074e+01
-1.319479241568518546e+03 -3.706056285471556748e+02 -1.521373567477593269e+01
-1.314949618772361418e+03 -3.734101932121700429e+02 -1.522899857649579758e+01
-1.317966863389587616e+03 -3.753487876355596882e+02 -1.531408226611353030e+01
-1.314492080262324180e+03 -3.752013454710412930e+02 -1.542738518018711602e+01
